1164;13;EUR;602000000;2118000019;;2018-01-02 00:00:00.000;2018-02-28 00:00:00.000;NULL;0;0;7;0;0;0;;0;NULL
1165;13;EUR;602000001;2118000161;;2018-01-04 00:00:00.000;2018-02-28 00:00:00.000;NULL;0;0;245,7;0;0;0;;0;NULL
1166;13;EUR;602000002;2118000271;;2018-01-05 00:00:00.000;2018-02-28 00:00:00.000;NULL;0;0;10;0;0;0;;0;NULL
1167;13;EUR;602000052;2117002752;;2017-09-14 00:00:00.000;2017-10-31 00:00:00.000;NULL;0;0;118,5;0;0;0;;0;NULL
1168;13;EUR;602000053;2117003090;;2017-09-20 00:00:00.000;2017-10-31 00:00:00.000;NULL;0;0;155,8;0;0;0;;0;NULL
1169;13;EUR;602000133;2117006114;;2017-11-16 00:00:00.000;2017-12-31 00:00:00.000;NULL;0;0;6,6;0;0;0;;0;NULL
1170;13;GBP;602000447;2118007801;;2018-07-17 00:00:00.000;2018-08-31 00:00:00.000;NULL;0;0;52,5;0;0;0;;0;NULL
1171;13;EUR;602000497;2118008581;;2018-08-10 00:00:00.000;2018-09-30 00:00:00.000;NULL;0;0;30;0;0;0;;0;NULL
1172;13;GBP;602000522;2118008186;;2018-07-31 00:00:00.000;2018-08-31 00:00:00.000;NULL;0;0;41,85;0;0;0;;0;NULL
1173;13;EUR;602000805;2117003806 09/17;;2018-01-02 00:00:00.000;2018-02-28 00:00:00.000;NULL;0;0;80;0;0;0;;0;NULL
1174;14;USD;601011676;1223907;;2019-04-08 00:00:00.000;2019-06-07 00:00:00.000;NULL;0;0;4441,5;0;0;0;;0;NULL
1175;14;USD;601011890;1223419;NULL;2019-03-29 00:00:00.000;2019-04-28 00:00:00.000;NULL;0;0;56269,63;0;1;0;;0;NULL
1176;14;USD;601012045;1224200;NULL;2019-04-12 00:00:00.000;2019-05-12 00:00:00.000;NULL;0;0;14445,21;1;0;0;;0;NULL
1177;14;USD;601012046;1224300;NULL;2019-04-15 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;5542,29;1;0;0;;0;NULL
1178;14;USD;601012047;1224301;NULL;2019-04-15 00:00:00.000;2019-05-15 00:00:00.000;NULL;0;0;10498,01;1;0;0;;0;NULL
1179;14;USD;601012048;1224372;NULL;2019-04-16 00:00:00.000;2019-05-16 00:00:00.000;NULL;0;0;5332,32;1;0;0;;0;NULL
1180;14;USD;601012049;1224512;;2019-04-18 00:00:00.000;2019-05-18 00:00:00.000;NULL;0;0;2215,2;0;0;0;;0;NULL
1181;14;USD;601012050;1224513;;2019-04-18 00:00:00.000;2019-05-18 00:00:00.000;NULL;0;0;4288,6;0;0;0;;0;NULL
1182;14;USD;601012051;1225163;;2019-04-30 00:00:00.000;2019-05-30 00:00:00.000;NULL;0;0;90,3;0;0;0;;0;NULL
1183;14;USD;601012052;1225165;;2019-04-30 00:00:00.000;2019-05-30 00:00:00.000;NULL;0;0;2267,24;0;0;0;;0;NULL
1184;14;USD;601012066;1223290;NULL;2019-03-28 00:00:00.000;2019-04-27 00:00:00.000;NULL;0;0;6250;1;0;0;;0;NULL
1185;14;USD;601012067;1223797;NULL;2019-04-05 00:00:00.000;2019-05-05 00:00:00.000;NULL;0;0;11825;1;0;0;;0;NULL
1186;14;USD;601012068;1223796;NULL;2019-04-05 00:00:00.000;2019-05-05 00:00:00.000;NULL;0;0;1250;1;0;0;;0;NULL
1187;14;USD;601012069;1223289;NULL;2019-03-28 00:00:00.000;2019-04-27 00:00:00.000;NULL;0;0;5000;1;0;0;;0;NULL
1188;14;USD;601012070;1223291;NULL;2019-03-28 00:00:00.000;2019-04-27 00:00:00.000;NULL;0;0;3525;1;0;0;;0;NULL
1189;19;USD;602010205;766967;;2019-04-02 00:00:00.000;2019-06-14 00:00:00.000;NULL;0;0;279;0;0;0;;0;NULL
1190;19;USD;602010206;767577;;2019-04-08 00:00:00.000;2019-06-14 00:00:00.000;NULL;0;0;238;0;0;0;;0;NULL
1191;20;USD;602010217;1144168;;2019-04-15 00:00:00.000;2019-05-31 00:00:00.000;NULL;0;0;741,98;0;0;0;;0;NULL
1192;21;USD;601011505;RH599;NULL;2019-03-27 00:00:00.000;2019-04-26 00:00:00.000;NULL;0;0;1330;0;1;0;;0;NULL
1193;21;USD;601011637;RJ742;NULL;2019-04-01 00:00:00.000;2019-05-01 00:00:00.000;NULL;0;0;1665;0;1;0;;0;NULL
1194;21;USD;601011639;RJ993;NULL;2019-04-02 00:00:00.000;2019-05-02 00:00:00.000;NULL;0;0;4080;0;1;0;;0;NULL
1195;21;USD;601011640;RJ996;NULL;2019-04-02 00:00:00.000;2019-05-02 00:00:00.000;NULL;0;0;1000;0;1;0;;0;NULL
1196;21;USD;601011641;RL882;NULL;2019-04-08 00:00:00.000;2019-05-08 00:00:00.000;NULL;0;0;2859;0;1;0;;0;NULL
1197;21;USD;601011642;RM182;NULL;2019-04-09 00:00:00.000;2019-05-09 00:00:00.000;NULL;0;0;1090;0;1;0;;0;NULL
1198;21;USD;601011643;RM765;NULL;2019-04-10 00:00:00.000;2019-05-10 00:00:00.000;NULL;0;0;382,5;0;1;0;;0;NULL
1199;21;USD;601011644;RN751;NULL;2019-04-12 00:00:00.000;2019-05-12 00:00:00.000;NULL;0;0;795;0;1;0;;0;NULL
1200;21;USD;601011865;RP595;NULL;2019-04-16 00:00:00.000;2019-05-16 00:00:00.000;NULL;0;0;560;0;1;0;;0;NULL
1201;21;USD;601011866;RR235;;2019-04-23 00:00:00.000;2019-05-23 00:00:00.000;NULL;0;0;2600;0;0;0;;0;NULL
1202;21;USD;601011867;RS067;;2019-04-25 00:00:00.000;2019-05-25 00:00:00.000;NULL;0;0;990;0;0;0;;0;NULL
1203;21;USD;601012028;RT015;;2019-04-29 00:00:00.000;2019-05-29 00:00:00.000;NULL;0;0;34,5;0;0;0;;0;NULL
1204;21;USD;601012029;RT017;;2019-04-29 00:00:00.000;2019-05-29 00:00:00.000;NULL;0;0;135;0;0;0;;0;NULL
1205;21;USD;601012030;RT037;;2019-04-29 00:00:00.000;2019-05-29 00:00:00.000;NULL;0;0;1645;0;0;0;;0;NULL
1206;21;USD;601012031;RT063;;2019-04-29 00:00:00.000;2019-05-29 00:00:00.000;NULL;0;0;208;0;0;0;;0;NULL
1207;21;USD;601012032;RS974;;2019-04-29 00:00:00.000;2019-05-29 00:00:00.000;NULL;0;0;1260;0;0;0;;0;NULL
1208;21;USD;601012033;RT006;;2019-04-29 00:00:00.000;2019-05-29 00:00:00.000;NULL;0;0;1125;0;0;0;;0;NULL
1209;21;USD;601012034;RT010;;2019-04-29 00:00:00.000;2019-05-29 00:00:00.000;NULL;0;0;1768,5;0;0;0;;0;NULL
1210;21;USD;601012055;RS453;;2019-04-25 00:00:00.000;2019-05-25 00:00:00.000;NULL;0;0;1150;0;0;0;;0;NULL
1211;21;USD;601012056;RS084;;2019-04-25 00:00:00.000;2019-05-25 00:00:00.000;NULL;0;0;199,5;0;0;0;;0;NULL
1212;21;USD;601012057;RS082;;2019-04-25 00:00:00.000;2019-05-25 00:00:00.000;NULL;0;0;805;0;0;0;;0;NULL
1213;21;USD;601012058;RS077;;2019-04-25 00:00:00.000;2019-05-25 00:00:00.000;NULL;0;0;170;0;0;0;;0;NULL
1214;25;USD;601011868;695287;NULL;2019-04-10 00:00:00.000;2019-05-10 00:00:00.000;NULL;0;0;50;0;1;0;;0;NULL
1215;28;EUR;602000741;201007433;;2018-11-22 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;40;0;0;0;;0;NULL
1216;28;EUR;602000742;201007440;;2018-11-22 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;112,5;0;0;0;;0;NULL
1217;28;EUR;602000743;201007441;;2018-11-22 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;650,4;0;0;0;;0;NULL
1218;28;EUR;602000744;201007492;;2018-11-23 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;2500;0;0;0;;0;NULL
1219;28;EUR;602000745;201007493;;2018-11-23 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;22,2;0;0;0;;0;NULL
1220;28;EUR;602000746;201007596;;2018-11-23 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;17,72;0;0;0;;0;NULL
1221;28;EUR;602000747;201007688;;2018-11-23 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;95,37;0;0;0;;0;NULL
1222;28;EUR;602000748;201007708;;2018-11-23 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;29,38;0;0;0;;0;NULL
1223;28;EUR;602000749;201007734;;2018-11-23 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;25;0;0;0;;0;NULL
1224;28;EUR;602000750;201008061;;2018-11-29 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;194;0;0;0;;0;NULL
1225;28;EUR;602000751;201008070;;2018-11-29 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;58,59;0;0;0;;0;NULL
1226;28;EUR;602000752;201008087;;2018-11-29 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;759;0;0;0;;0;NULL
1227;28;EUR;602000753;201008116;;2018-11-29 00:00:00.000;2019-01-31 00:00:00.000;NULL;0;0;26;0;0;0;;0;NULL
1228;28;EUR;602010097;201000205;;2019-01-31 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;210;0;0;0;;0;NULL
1229;28;EUR;602010098;201000244;;2019-01-31 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;5475;0;0;0;;0;NULL
1230;28;EUR;602010099;201000368;;2019-01-31 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;53,2;0;0;0;;0;NULL
1231;28;EUR;602010100;201000370;;2019-01-31 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;180;0;0;0;;0;NULL
1232;28;EUR;602010101;201000390;;2019-01-31 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;181;0;0;0;;0;NULL
1233;28;EUR;602010102;201000423;;2019-01-31 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;6649;0;0;0;;0;NULL
1234;28;EUR;602010103;201001550;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;194;0;0;0;;0;NULL
1235;28;EUR;602010104;201001552;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;21,28;0;0;0;;0;NULL
1236;28;EUR;602010105;201001559;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;26;0;0;0;;0;NULL
1237;28;EUR;602010106;201001578;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;199,76;0;0;0;;0;NULL
1238;28;EUR;602010107;201001657;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;175;0;0;0;;0;NULL
1239;28;EUR;602010108;201001719;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;328,24;0;0;0;;0;NULL
1240;28;EUR;602010109;201001721;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;335;0;0;0;;0;NULL
1241;28;EUR;602010110;201001752;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;203,48;0;0;0;;0;NULL
1242;28;EUR;602010111;201001801;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;81,41;0;0;0;;0;NULL
1243;28;EUR;602010112;201001804;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;39,5;0;0;0;;0;NULL
1244;28;EUR;602010113;201001813;;2019-02-28 00:00:00.000;2019-04-30 00:00:00.000;NULL;0;0;141,6;0;0;0;;0;NULL
